row_id,location_in_permit,consent_decree_citation,regulatory_language,change_type,author,date,para_idx,paragraph_excerpt
130,Condition 24324 (Table#33),"Consent Decree (Tesoro) Appendix A-5, Condition 19","INSERT: Flare emission standards and work practices (Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 19)",insert,Tony Widboom,2024-07-15T13:20:00Z,12530,"Flare emission standards and work practices (Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 19)"
131,Condition 24324 (Table#33),"Consent Decree (Tesoro) Appendix A-5, Condition 19",INSERT: Y,insert,Tony Widboom,2024-07-15T13:20:00Z,12531,Y
132,Condition 22851 (Table#42),,INSERT: a,insert,Rachel Lien,2024-07-03T15:05:00Z,14864,Limitations on Ground Level Concentrations
133,Condition 22851 (Table#42),,DELETE: i,delete,Rachel Lien,2024-07-03T15:06:00Z,15184,New Emergency Stationary RICE ≤ 500 bhp at a major source of HAP emissions are subject only to 40 CFR 60 Subpart IIII for compression ignition engines
134,Condition 22851 (Table#42),,INSERT: i,insert,Rachel Lien,2024-07-03T15:06:00Z,15184,New Emergency Stationary RICE ≤ 500 bhp at a major source of HAP emissions are subject only to 40 CFR 60 Subpart IIII for compression ignition engines
135,Condition 23562 (Table#46),,DELETE: NSPS Subpart J by,delete,Rachel Lien,2024-07-03T15:29:00Z,16025,"S920 - No. 20 Furnace, S926 - No. 26 Furnace, S928 - No. 28 Furnace, S929 - No. 29 Furnace, S930 - No. 30 Furnace, S931 - No. 31 Furnace, S932 - No. 32 Furnace, S933 - No. 33 Furnace, S934 - No. 34 Furnace, S935 - No. 35 Furnace, S937 - No."
136,Condition 23562 (Table#46),,INSERT: r,insert,Rachel Lien,2024-07-03T15:30:00Z,16208,Determine Compliance on a Daily Basis
137,Condition 23562 (Table#46),,DELETE: BAAQMD Regulation 10,delete,Rachel Lien,2024-07-03T15:31:00Z,16367,
138,Condition 23562 (Table#46),,DELETE: Standards of Performance for New Stationary Sources incorporated by reference (02/16/2000) Applicability specified in Condition 23562,delete,Rachel Lien,2024-07-03T15:31:00Z,16368,
139,Condition 23562 (Table#46),,DELETE: 10-14,delete,Rachel Lien,2024-07-03T15:31:00Z,16371,
140,Condition 23562 (Table#46),,DELETE: Subpart J – Standards of Performance for Petroleum Refineries,delete,Rachel Lien,2024-07-03T15:31:00Z,16372,
141,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16373,
142,Condition 23562 (Table#46),,DELETE: 40 CFR 60 Subpart J,delete,Rachel Lien,2024-07-03T15:31:00Z,16379,
143,Condition 23562 (Table#46),,DELETE: NSPS – Standards of Performance for Petroleum Refineries (12/01/2015) Applicability specified in Condition 23562,delete,Rachel Lien,2024-07-03T15:31:00Z,16380,
144,Condition 23562 (Table#46),,DELETE: 60.104,delete,Rachel Lien,2024-07-03T15:31:00Z,16383,
145,Condition 23562 (Table#46),,DELETE: Standards for sulfur oxides,delete,Rachel Lien,2024-07-03T15:31:00Z,16384,
146,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16385,
147,Condition 23562 (Table#46),,DELETE: 60.104(a)(1),delete,Rachel Lien,2024-07-03T15:31:00Z,16387,
148,Condition 23562 (Table#46),,DELETE: Limit on hydrogen sulfide content in fuel gas burned in fuel gas combustion devices,delete,Rachel Lien,2024-07-03T15:31:00Z,16388,
149,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16389,
150,Condition 23562 (Table#46),,DELETE: 60.105,delete,Rachel Lien,2024-07-03T15:31:00Z,16391,
151,Condition 23562 (Table#46),,DELETE: Monitoring of Emissions and Operations,delete,Rachel Lien,2024-07-03T15:31:00Z,16392,
152,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16393,
153,Condition 23562 (Table#46),,DELETE: 60.105(a),delete,Rachel Lien,2024-07-03T15:31:00Z,16395,
154,Condition 23562 (Table#46),,DELETE: Continuous monitoring system requirements,delete,Rachel Lien,2024-07-03T15:31:00Z,16396,
155,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16397,
156,Condition 23562 (Table#46),,DELETE: 60.105(a)(4),delete,Rachel Lien,2024-07-03T15:31:00Z,16399,
157,Condition 23562 (Table#46),,DELETE: Monitoring requirement for H2S (dry basis) in fuel gas prior to combustion (in lieu of separate combustion device exhaust SO2 monitors as required by 60.105(a)(3)),delete,Rachel Lien,2024-07-03T15:31:00Z,16400,
158,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16401,
159,Condition 23562 (Table#46),,DELETE: 60.105(a)(4)(i),delete,Rachel Lien,2024-07-03T15:31:00Z,16403,
160,Condition 23562 (Table#46),,DELETE: Span value for H2S monitoring is 425 mg/dscm H2S,delete,Rachel Lien,2024-07-03T15:31:00Z,16404,
161,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16405,
162,Condition 23562 (Table#46),,DELETE: 60.105(a)(4)(ii),delete,Rachel Lien,2024-07-03T15:31:00Z,16407,
163,Condition 23562 (Table#46),,DELETE: Fuel gas combustion devices having a common source of fuel gas may be monitored at only one location,delete,Rachel Lien,2024-07-03T15:31:00Z,16408,
164,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16409,
165,Condition 23562 (Table#46),,DELETE: 60.105(a)(4)(iii),delete,Rachel Lien,2024-07-03T15:31:00Z,16411,
166,Condition 23562 (Table#46),,"DELETE: Use Performance Specification 7 for performance evaluations and Method 11, 15, 15A, or 16 for relative accuracy evaluations",delete,Rachel Lien,2024-07-03T15:31:00Z,16412,
167,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16413,
168,Condition 23562 (Table#46),,DELETE: 60.105(e),delete,Rachel Lien,2024-07-03T15:31:00Z,16415,
169,Condition 23562 (Table#46),,DELETE: Periods of excess emissions for 60.7(c),delete,Rachel Lien,2024-07-03T15:31:00Z,16416,
170,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16417,
171,Condition 23562 (Table#46),,DELETE: 60.105(e)(3),delete,Rachel Lien,2024-07-03T15:31:00Z,16419,
172,Condition 23562 (Table#46),,DELETE: Excess emissions of sulfur dioxide from fuel gas combustion,delete,Rachel Lien,2024-07-03T15:31:00Z,16420,
173,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16421,
174,Condition 23562 (Table#46),,DELETE: 60.105(e)(3)(ii),delete,Rachel Lien,2024-07-03T15:31:00Z,16423,
175,Condition 23562 (Table#46),,DELETE: excess H2S in fuel gas as measured under 60.105(a)(4),delete,Rachel Lien,2024-07-03T15:31:00Z,16424,
176,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16425,
177,Condition 23562 (Table#46),,DELETE: 60.106,delete,Rachel Lien,2024-07-03T15:31:00Z,16427,
178,Condition 23562 (Table#46),,DELETE: Test Methods and Procedures,delete,Rachel Lien,2024-07-03T15:31:00Z,16428,
179,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16429,
180,Condition 23562 (Table#46),,DELETE: 60.106(a),delete,Rachel Lien,2024-07-03T15:31:00Z,16431,
181,Condition 23562 (Table#46),,DELETE: Performance test requirements,delete,Rachel Lien,2024-07-03T15:31:00Z,16432,
182,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16433,
183,Condition 23562 (Table#46),,DELETE: 60.106(e)(1),delete,Rachel Lien,2024-07-03T15:31:00Z,16435,
184,Condition 23562 (Table#46),,DELETE: Compliance determination for H2S standards for fuel gas combustion devices,delete,Rachel Lien,2024-07-03T15:31:00Z,16436,
185,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16437,
186,Condition 23562 (Table#46),,DELETE: 60.107,delete,Rachel Lien,2024-07-03T15:31:00Z,16439,
187,Condition 23562 (Table#46),,DELETE: Reporting and recordkeeping requirements,delete,Rachel Lien,2024-07-03T15:31:00Z,16440,
188,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16441,
189,Condition 23562 (Table#46),,DELETE: 60.107(f),delete,Rachel Lien,2024-07-03T15:31:00Z,16443,
190,Condition 23562 (Table#46),,DELETE: Semiannual reporting,delete,Rachel Lien,2024-07-03T15:31:00Z,16444,
191,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16445,
192,Condition 23562 (Table#46),,DELETE: 60.107(g),delete,Rachel Lien,2024-07-03T15:31:00Z,16447,
193,Condition 23562 (Table#46),,DELETE: Certification of semiannual report,delete,Rachel Lien,2024-07-03T15:31:00Z,16448,
194,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:31:00Z,16449,
195,Condition 23562 (Table#46),,DELETE: Part 1,delete,Rachel Lien,2024-07-03T15:35:00Z,16967,
196,Condition 23562 (Table#46),,"DELETE: NSPS J applicability and SSM requirements for fuel gas combustion devices. (Basis: NSPS Subparts A and J, EPA Consent Decree paragraphs 12, 117, 118, and 122.)",delete,Rachel Lien,2024-07-03T15:35:00Z,16968,
197,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:35:00Z,16969,
198,Condition 23562 (Table#46),,DELETE: Part 2,delete,Rachel Lien,2024-07-03T15:35:00Z,16971,
199,Condition 23562 (Table#46),,DELETE: Exemption from NSPS A and J notification requirements. (Basis: EPA Consent Decree paragraph 120.),delete,Rachel Lien,2024-07-03T15:35:00Z,16972,
200,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:35:00Z,16973,
201,Condition 23562 (Table#46),,DELETE: Part 3,delete,Rachel Lien,2024-07-03T15:35:00Z,16975,
202,Condition 23562 (Table#46),,DELETE: Use CEMS or approved AMP to demonstrate compliance with NSPS Subpart J emission limit. (Basis: EPA Consent Decree paragraph 121.),delete,Rachel Lien,2024-07-03T15:35:00Z,16976,
203,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:35:00Z,16977,
204,Condition 23562 (Table#46),,DELETE: Part 4,delete,Rachel Lien,2024-07-03T15:35:00Z,16979,
205,Condition 23562 (Table#46),,DELETE: CEMS accuracy test requirements. (Basis: EPA Consent Decree paragraph 121.),delete,Rachel Lien,2024-07-03T15:35:00Z,16980,
206,Condition 23562 (Table#46),,DELETE: Y,delete,Rachel Lien,2024-07-03T15:35:00Z,16981,
207,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 2",INSERT: Part 5,insert,Rachel Lien,2024-07-03T15:36:00Z,16983,Part 5
208,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 2","INSERT: Section 9-10-301 or 9-10-308 of BAAQMD Rule 9.10 heater and boiler NOx limits (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 2)",insert,Rachel Lien,2024-07-03T15:36:00Z,16984,"Section 9-10-301 or 9-10-308 of BAAQMD Rule 9.10 heater and boiler NOx limits (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 2)"
209,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 2",INSERT: Y,insert,Rachel Lien,2024-07-03T15:36:00Z,16985,Y
210,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 3",INSERT: Part 6,insert,Rachel Lien,2024-07-03T15:36:00Z,16987,Part 6
211,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 3","INSERT: Semi-annual reporting requirements including CEMS or equivalent CPMS installed to comply with BAAQMD Rule 9-10, excess NOx emissions, and corrective actions performed (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 3)",insert,Rachel Lien,2024-07-03T15:36:00Z,16988,"Semi-annual reporting requirements including CEMS or equivalent CPMS installed to comply with BAAQMD Rule 9-10, excess NOx emissions, and corrective actions performed (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 3)"
212,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 3",INSERT: Y,insert,Rachel Lien,2024-07-03T15:36:00Z,16989,Y
213,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 4",INSERT: Part 7,insert,Rachel Lien,2024-07-03T15:36:00Z,16991,Part 7
214,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 4","INSERT: Elimination of fuel oil burning (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 4)",insert,Rachel Lien,2024-07-03T15:36:00Z,16992,"Elimination of fuel oil burning (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 4)"
215,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 4",INSERT: Y,insert,Rachel Lien,2024-07-03T15:36:00Z,16993,Y
216,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: Part 8,insert,Rachel Lien,2024-07-03T15:36:00Z,16995,Part 8
217,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 5","INSERT: H2S Limit of 162 ppmv determined on a 3-hour rolling average basis. (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 5)",insert,Rachel Lien,2024-07-03T15:36:00Z,16996,"H2S Limit of 162 ppmv determined on a 3-hour rolling average basis. (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 5)"
218,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: Y,insert,Rachel Lien,2024-07-03T15:36:00Z,16997,Y
219,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 6",INSERT: Part 9,insert,Rachel Lien,2024-07-03T15:36:00Z,16999,Part 9
220,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 6","INSERT: CEMS Monitoring Requirements with the H2S Limit (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 6)",insert,Rachel Lien,2024-07-03T15:36:00Z,17000,"CEMS Monitoring Requirements with the H2S Limit (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 6)"
221,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 6",INSERT: Y,insert,Rachel Lien,2024-07-03T15:36:00Z,17001,Y
222,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 7",INSERT: Part 10,insert,Rachel Lien,2024-07-03T15:36:00Z,17003,Part 10
223,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 7","INSERT: Recordkeeping, reporting, and other compliance requirements (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 7)",insert,Rachel Lien,2024-07-03T15:36:00Z,17004,"Recordkeeping, reporting, and other compliance requirements (Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 7)"
224,Condition 23562 (Table#46),"Consent Decree (Tesoro) Appendix A-4, Condition 7",INSERT: Y,insert,Rachel Lien,2024-07-03T15:36:00Z,17005,Y
225,Condition 27604 (Table#47),,INSERT: E,insert,Rachel Lien,2024-07-03T15:37:00Z,17140,Emission limit exceedance reporting requirements
226,Condition 27604 (Table#47),,DELETE: e,delete,Rachel Lien,2024-07-03T15:37:00Z,17140,Emission limit exceedance reporting requirements
227,Condition 27604 (Table#47),,INSERT: r,insert,Rachel Lien,2024-07-03T15:38:00Z,17224,Determine Compliance on a Daily Basis
228,Condition 19199 (Table#51),,DELETE: m,delete,Rachel Lien,2024-07-03T15:44:00Z,18757,Maintain records of the following information for each steam generating unit operating day:
229,Condition 19199 (Table#51),,DELETE: .,delete,Rachel Lien,2024-07-03T15:45:00Z,18953,"For existing affected sources (as defined in §63.7490), you must complete the initial compliance demonstration, as specified in paragraphs (a) through (d) of this section, no later than 180 days after the compliance date that is specified f"
230,Condition 19528 (Table#68),,INSERT: x,insert,Rachel Lien,2024-07-03T15:49:00Z,21231,-Selected heat exchanger exit line(s) so that each heat exchanger or group of exchangers within a system is covered.
231,Condition 24324,,INSERT: Administratively revised via Application 28578 (Month 2024). Added reference to Condition 24324 for consent decree requirements for S-1517 Flare.,insert,Rachel Lien,2024-04-03T14:17:00Z,41392,Administratively revised via Application 28578 (Month 2024). Added reference to Condition 24324 for consent decree requirements for S-1517 Flare.
232,Condition 24324,,INSERT: NOTE: The consent decree referenced in this condition is:,insert,Rachel Lien,2024-04-03T14:17:00Z,41393,NOTE: The consent decree referenced in this condition is:
233,Condition 24324,,"INSERT: Case No. SA-16-CV-00722; United States of America, et. al.,",insert,Rachel Lien,2024-04-03T14:17:00Z,41394,"Case No. SA-16-CV-00722; United States of America, et. al.,"
234,Condition 24324,,"INSERT: v. Tesoro Marketing & Refining Company LLC, et.al. in the",insert,Rachel Lien,2024-04-03T14:17:00Z,41395,"v. Tesoro Marketing & Refining Company LLC, et.al. in the"
235,Condition 24324,,"INSERT: United States District Court, Western District of Texas,",insert,Rachel Lien,2024-04-03T14:17:00Z,41396,"United States District Court, Western District of Texas,"
236,Condition 24324,,"INSERT: Filed 07/18/2016, Entered on September 28, 2016. Reference to",insert,Rachel Lien,2024-04-03T14:17:00Z,41397,"Filed 07/18/2016, Entered on September 28, 2016. Reference to"
237,Condition 24324,,INSERT: this consent decree as the basis for any requirement in this,insert,Rachel Lien,2024-04-03T14:17:00Z,41398,this consent decree as the basis for any requirement in this
238,Condition 24324,,INSERT: permit condition is for historical purposes only. For Title,insert,Rachel Lien,2024-04-03T14:17:00Z,41399,permit condition is for historical purposes only. For Title
239,Condition 24324,,"INSERT: V purposes, the basis for any requirement that references",insert,Rachel Lien,2024-04-03T14:17:00Z,41400,"V purposes, the basis for any requirement that references"
240,Condition 24324,,"INSERT: this consent decree is not the consent decree, but rather",insert,Rachel Lien,2024-04-03T14:17:00Z,41401,"this consent decree is not the consent decree, but rather"
241,Condition 24324,,INSERT: the BAAQMD NSR permit that establishes the permit condition,insert,Rachel Lien,2024-04-03T14:17:00Z,41402,the BAAQMD NSR permit that establishes the permit condition
242,Condition 24324,,INSERT: pursuant to BAAQMD Regulation 2-1-403. Any such requirement,insert,Rachel Lien,2024-04-03T14:17:00Z,41403,pursuant to BAAQMD Regulation 2-1-403. Any such requirement
243,Condition 24324,,INSERT: shall be permanent and enforceable regardless of the status,insert,Rachel Lien,2024-04-03T14:17:00Z,41404,shall be permanent and enforceable regardless of the status
244,Condition 24324,,"INSERT: of the consent decree; provided, however, that nothing in",insert,Rachel Lien,2024-04-03T14:17:00Z,41405,"of the consent decree; provided, however, that nothing in"
245,Condition 24324,,INSERT: this provision is intended to prohibit applications for,insert,Rachel Lien,2024-04-03T14:17:00Z,41406,this provision is intended to prohibit applications for
246,Condition 24324,,"INSERT: permit modification pursuant to BAAQMD Regulation 2, Rules 1",insert,Rachel Lien,2024-04-03T14:17:00Z,41407,"permit modification pursuant to BAAQMD Regulation 2, Rules 1"
247,Condition 24324,,"INSERT: and 6, where the applicable permit requirement is being",insert,Rachel Lien,2024-04-03T14:17:00Z,41408,"and 6, where the applicable permit requirement is being"
248,Condition 24324,,INSERT: replaced with a more stringent requirement or the,insert,Rachel Lien,2024-04-03T14:17:00Z,41409,replaced with a more stringent requirement or the
249,Condition 24324,,"INSERT: requirement is rendered obsolete (e.g., the emission unit is",insert,Rachel Lien,2024-04-03T14:17:00Z,41410,"requirement is rendered obsolete (e.g., the emission unit is"
250,Condition 24324,,INSERT: permanently retired and the BAAQMD permits have been,insert,Rachel Lien,2024-04-03T14:17:00Z,41411,permanently retired and the BAAQMD permits have been surrendered). Flare Appendix I contains definitions for capitalized terms included in the consent decree permit conditions.
